tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,labels
4.637784333,5.462927362,2.30868495,6.686069781,3.351896482,-1.466967976,-0.686609858,-1.198318648,0.701447356,0.255649871,0.844182368,0.803626285,0
6.315241812,2.70302849,9.11615177,4.482905784,3.95387903,-1.422742502,-1.911880396,-0.619256132,0.84032119,0.911523403,0.23306542,0.726079657,0
9.578810939,7.995273452,8.619788805,3.958203643,2.434549495,-0.750123493,-0.680006854,-1.004419148,0.907080017,0.699412181,0.89697315,0.164292759,0
4.215144219,2.687391994,3.666560655,5.807767251,3.359570481,-1.089845283,-0.789069419,-1.480655778,0.792238775,0.913486498,0.461387661,0.721853911,0
8.520652118,7.048180672,9.609158132,9.443786652,3.84245743,-1.939252458,-0.769856466,-1.133348506,0.508462434,0.723815727,0.386389194,0.065862118,0
6.029647326,9.630105259,9.668546814,8.921521489,4.342706608,-1.645891085,-1.237315181,-1.459500341,0.633477856,0.454874587,0.750582752,0.723706832,0
5.279095912,5.458029674,4.123039484,9.860767936,2.441074845,-1.028213042,-0.79034586,-0.622515944,0.462567097,0.287155756,0.252945554,0.663103928,0
6.298308571,6.471918633,7.961205943,6.556012514,3.411165469,-1.125170791,-1.594893262,-0.691101416,0.559455933,0.533128051,0.723749282,0.470590999,0
3.069601561,7.097237518,6.368140942,8.630324532,3.267295552,-1.522589199,-0.683993304,-1.060713048,0.678101881,0.05466511,0.25365858,0.860208452,0
2.01195574,7.815856859,8.062535938,7.338835291,4.187146725,-1.160998214,-1.254017835,-1.772130677,0.84862737,0.31504346,0.480123065,0.756516452,0
4.52085438,7.216038895,8.59564285,6.444320886,4.131570815,-1.737228705,-1.37980325,-1.014538861,0.292859278,0.788801721,0.13907137,0.345662831,0
3.619175041,3.593387116,7.174181337,4.945212633,3.668911868,-0.638926336,-1.670823862,-1.35916167,0.541794044,0.701212079,0.998743965,0.587301163,0
4.364099613,2.815272977,9.787893615,5.325947286,2.821768735,-0.725110011,-1.356964594,-0.73969413,0.748670248,0.492910565,0.688810105,0.461418695,0
4.398642032,8.022560755,4.860357716,6.068534974,4.392211655,-1.496737619,-1.239511966,-1.65596207,0.368217253,0.107221438,0.866531996,0.897603727,0
5.63848148,6.045473349,6.883298339,4.519554027,4.340763671,-0.923920591,-1.640660487,-1.776182593,0.98949982,0.255992006,0.403959454,0.069615085,0
6.223034228,6.011413653,8.406735932,4.462855792,3.407185241,-0.772779877,-0.638776695,-1.995628669,0.999599955,0.673971028,0.674078007,0.23743282,0
9.96315901,8.447419636,6.415060879,7.199382412,4.322657386,-0.790873926,-1.605092399,-1.926691062,0.252135307,0.54564677,0.321072716,0.057593197,0
8.701585759,3.801995073,5.674443506,1.391432811,4.748397624,-1.588435209,-1.973760769,-1.186201646,0.985539336,0.678432514,0.156683705,0.968492003,0
7.537583798,4.77715298,9.639016097,1.942416343,3.670988744,-0.918988552,-1.148513094,-1.603487097,0.448174361,0.242313679,0.945680935,0.98917643,0
5.556502885,0.767145885,1.95358618,8.732266926,4.429897698,-1.533188505,-1.232455744,-1.664253448,0.550912005,0.058223116,0.588715138,0.701523834,0
6.082058198,2.586467077,2.935111707,7.43318695,2.903233335,-1.315575067,-0.991267426,-0.596390842,0.420699248,0.934994868,0.792215602,0.955259417,0
8.058442204,9.00593388,3.372295525,3.418936366,3.118025484,-0.742914199,-1.08154078,-1.293570506,0.770057243,0.678755723,0.169987576,0.728062076,0
6.832147587,5.013235602,5.279009143,6.71039774,3.063035565,-1.254048094,-0.749303976,-1.059683495,0.137511445,0.791879784,0.936725945,0.081260265,0
7.842508323,5.816588734,9.026919632,8.397731099,4.257215473,-1.187641029,-1.523311328,-1.546263115,0.151824496,0.456089521,0.268977912,0.762409589,0
6.236264448,6.754243536,3.8905711,4.256409212,3.991933022,-1.321927374,-0.939806024,-1.730199624,0.760644335,0.066342696,0.19463549,0.697302315,0
5.367361493,1.017245789,2.878395769,5.842363249,4.652850838,-1.609856954,-1.248225751,-1.794768133,0.967432927,0.464018064,0.944066544,0.70528567,0
2.168090141,6.030935355,7.12628829,1.516065114,3.386774785,-0.519439521,-1.06013222,-1.807203044,0.476798768,0.637431758,0.574909267,0.067996716,0
7.771883856,9.145005658,6.827981911,8.637735629,4.678056008,-1.9631565,-1.082259061,-1.632640447,0.649636797,0.97692791,0.558805083,0.827380257,0
3.716847569,3.729705026,7.405972048,1.897774825,4.176083177,-1.906370941,-0.822271762,-1.447440474,0.375312824,0.472363826,0.855798297,0.301066671,0
8.268823433,3.146526524,4.168633432,7.381392068,3.882704681,-0.830622188,-1.839656601,-1.212425892,0.818732269,0.354659262,0.812763927,0.534256682,0
6.60366576,8.063094854,1.417648114,7.01861552,4.825047115,-1.786153127,-1.390357806,-1.648536182,0.206285641,0.570393952,0.286743707,0.677937322,0
9.164542209,4.132437016,8.828679494,1.43302919,3.214308359,-0.858968581,-1.255539757,-1.099800021,0.166405218,0.639517123,0.85983818,0.501581607,0
4.512357511,0.630101977,2.932531988,9.15913869,3.838724198,-1.871484311,-0.951480076,-1.015759812,0.224901257,0.169539412,0.707290699,0.987480433,0
6.371438454,4.520196136,1.475017605,7.319314208,3.174746315,-0.777622655,-1.131928882,-1.265194778,0.833912367,0.461845266,0.476288574,0.40948186,0
5.186439962,4.940437734,6.993038993,9.067944045,3.15876516,-1.306386995,-0.865894157,-0.986484008,0.539488457,0.832433024,0.707783676,0.536300848,0
6.794594571,2.801896927,2.393159588,6.793431214,5.261142771,-1.990806556,-1.968431737,-1.301904478,0.521520094,0.054864171,0.89540542,0.557651008,0
6.646878449,8.3691461,5.033078531,2.508138423,4.048256119,-1.425594399,-1.222554479,-1.400107241,0.213088991,0.855914098,0.409195822,0.811516126,0
4.204079167,2.269500552,1.974835705,1.713700521,4.794927604,-1.708388029,-1.503425472,-1.583114103,0.815445695,0.845064931,0.607960534,0.164698329,0
2.290821188,8.423681883,5.167530055,9.312507876,4.163007334,-1.208150483,-1.651649969,-1.303206882,0.326306965,0.9169636,0.284674265,0.941230188,0
8.48632808,0.725309299,9.58993452,9.4014053,3.079830512,-0.528973721,-1.722244306,-0.828612485,0.053581398,0.496541686,0.387170592,0.715678407,0
8.483318354,9.97530904,1.725912798,9.14537608,3.52577936,-0.634959283,-1.942029638,-0.948790438,0.772499092,0.533019816,0.254119934,0.145362806,0
9.076020144,5.737930902,7.065663691,6.506124076,3.065688042,-0.889926404,-1.592195805,-0.583565832,0.729263817,0.658147285,0.577820879,0.503889761,0
1.156609664,5.68621898,4.950297051,9.012983989,3.112222182,-0.769767899,-0.841296545,-1.501157738,0.762020262,0.911660412,0.942056625,0.922143737,0
4.158710629,9.954179894,4.038803322,6.586065686,4.567160317,-1.872887544,-1.466113042,-1.228159731,0.545887278,0.231742429,0.906386098,0.499749578,0
7.844400179,4.113217811,7.559470951,5.476324536,2.425622047,-1.042324457,-0.5141527,-0.869144889,0.337649888,0.253037118,0.601787535,0.766493528,0
6.239984266,5.108670128,6.139356055,2.030369912,3.251222284,-0.644395892,-1.543609789,-1.063216604,0.857951529,0.287597925,0.95443224,0.546642894,0
4.673870231,4.181737907,8.816072934,6.489156861,4.351266577,-1.404625753,-1.534253432,-1.412387392,0.443390979,0.800118657,0.718643848,0.205605394,0
2.639621312,1.13754183,6.698954799,2.128990996,4.742570756,-1.08603999,-1.929920585,-1.72661018,0.90864884,0.906610861,0.968204821,0.415739847,0
7.618685051,3.32596949,0.684070545,4.679913398,3.964919329,-0.984679569,-1.981204824,-0.999034936,0.265010701,0.868697321,0.58735505,0.926275634,0
8.263071122,0.716429751,6.895867576,6.898011648,3.546624879,-1.951173548,-1.013978611,-0.58147272,0.639119215,0.864199131,0.558016681,0.497794425,0
3.555249903,4.142145818,6.967468068,8.929881865,3.34996948,-0.578673647,-0.805293999,-1.966001834,0.793366055,0.62693518,0.127935861,0.67481347,0
8.600926252,8.201658363,3.665608147,2.82778026,4.324713697,-1.886067822,-1.505228886,-0.933416989,0.866781772,0.396673388,0.954254315,0.709254921,0
6.943617897,3.210581929,7.22698723,5.724734413,2.989616011,-0.63691484,-1.438809319,-0.913891852,0.106933005,0.653996768,0.883961739,0.978288087,0
4.580601964,6.17385375,0.748283625,7.11713002,3.57072015,-1.782077093,-1.189872837,-0.59877022,0.789765875,0.26332872,0.437064812,0.467381393,0
7.069034287,3.603151539,1.992868681,1.8234516,3.172061339,-1.355625771,-1.091153589,-0.725281978,0.857501591,0.78706304,0.865688569,0.942044063,0
4.21381581,2.595374195,1.254278743,2.665929918,2.876562849,-1.213596849,-0.780404394,-0.882561606,0.287653624,0.866714994,0.317022695,0.997743362,0
8.384061394,5.647332714,5.733804988,5.484961972,3.83846354,-0.902795665,-1.202517559,-1.733150316,0.433383675,0.325642314,0.383217182,0.825361239,0
3.74488714,8.305923627,5.109787399,1.125918149,4.588989619,-1.723118184,-1.277461006,-1.588410429,0.647215271,0.590659051,0.962788942,0.986854385,0
3.291941505,4.245594642,6.076056629,8.712024685,2.797097622,-0.659904141,-0.743239823,-1.393953658,0.986947012,0.105136197,0.512034298,0.75191017,0
6.863679804,5.507070704,3.144062652,0.78421818,4.36288946,-0.601682855,-1.960055992,-1.801150613,0.763016122,0.49330461,0.267503475,0.428824977,0
3.26652362,1.867775187,8.43766668,8.128179883,2.771047801,-1.196596245,-0.814634181,-0.759817375,0.948411084,0.84420463,0.556118063,0.632908648,0
6.919037876,1.215761794,9.047187115,6.294626785,3.574795927,-1.229778059,-0.506217497,-1.83880037,0.819079222,0.834035608,0.65371233,0.199978983,0
3.924441788,5.643795386,4.101725433,6.090519582,3.758660319,-0.911361928,-1.584535734,-1.262762657,0.390617347,0.286982501,0.346143921,0.804066694,0
7.405261108,9.875763395,6.551830175,8.71696117,2.834585259,-1.61006819,-0.515415834,-0.709101235,0.734613095,0.95796109,0.323807968,0.688684719,0
1.823311389,3.201367225,8.175667514,8.691521418,3.605753886,-1.716194788,-0.890279809,-0.99927929,0.083785641,0.14065147,0.723572558,0.74170578,0
4.682991027,4.293000955,1.304064939,4.973933834,4.419580114,-1.046261832,-1.519430126,-1.853888156,0.935495902,0.759375129,0.790981818,0.652215888,0
7.996599956,7.627096649,5.63752047,3.856188029,3.290111665,-1.076461994,-1.320225132,-0.893424539,0.95565462,0.414141861,0.074915449,0.502348686,0
4.858399941,5.930691929,8.392271615,7.688688792,2.961321682,-0.892260509,-1.37312594,-0.695935233,0.76129994,0.557648612,0.054923637,0.873218749,0
4.061156235,1.24521068,1.587338921,5.746181633,3.473206719,-1.305119991,-0.831621726,-1.336465002,0.86641221,0.423379415,0.549354214,0.743484758,0
5.228270579,1.066137904,8.951961393,9.406370675,2.633568073,-0.817763524,-0.610124371,-1.205680177,0.770848423,0.878080468,0.720534103,0.324621445,0
2.85675157,4.7189487,8.027336392,1.568871947,3.423678788,-1.2351628,-0.66158654,-1.526929448,0.175448422,0.475910049,0.98103185,0.764948915,0
9.53900076,3.057378668,5.793090592,6.603561759,3.335901243,-1.559263558,-0.748178087,-1.028459598,0.852948265,0.300227786,0.769553957,0.30848501,0
5.621623296,5.451379216,3.723969626,6.781436274,3.647484516,-1.942800474,-0.65116674,-1.053517302,0.627630845,0.842113172,0.837840956,0.168181307,0
6.829390641,2.101173662,8.006123805,2.876523377,5.427325157,-1.905805499,-1.969465945,-1.552053713,0.955159038,0.658968364,0.569880029,0.058899527,0
3.420045971,9.603111198,8.044180965,6.395027125,4.279253781,-1.550704345,-1.824548574,-0.904000861,0.517765752,0.719267437,0.26932423,0.270326062,0
3.875584064,5.027942589,8.982092321,8.434928652,4.19667147,-1.040126639,-1.393558271,-1.76298656,0.401652345,0.171357603,0.839328189,0.463441645,0
9.830469049,5.596505221,9.199474213,2.878822384,3.776558513,-0.797709343,-1.827293645,-1.151555524,0.465810707,0.454269751,0.6001463,0.987643605,0
2.371254854,1.47948532,3.965812931,5.002825092,3.667247521,-1.421096669,-1.003040231,-1.243110622,0.79577853,0.574602772,0.118935677,0.910773143,0
2.64509774,6.681788693,4.69649966,1.480967397,3.185980988,-1.762257139,-0.570274182,-0.853449667,0.094012257,0.847874731,0.748103518,0.173980639,0
7.480183438,1.43727867,8.561114366,3.774001373,3.677077291,-1.060413006,-0.642696498,-1.973967787,0.808893163,0.97920615,0.406113415,0.14056396,0
9.75820267,1.339621071,4.454435473,2.577210569,4.649422041,-1.944556959,-1.28852346,-1.416341622,0.808248308,0.129977731,0.859300422,0.052432318,0
9.739026491,8.486152867,7.816201133,9.380778307,3.870693105,-1.427060978,-0.59656876,-1.847063367,0.179230288,0.401928134,0.843092215,0.62229072,0
6.361494166,8.485346789,9.748038056,7.881852661,3.648976092,-0.541305479,-1.166131576,-1.941539037,0.195105298,0.580589411,0.725135583,0.603310665,0
4.005813255,7.071738456,6.878626356,7.704345514,3.27908998,-0.865486826,-1.54546365,-0.868139504,0.293153098,0.82492213,0.904436914,0.865634105,0
1.156111299,5.722679003,5.214579579,7.218789678,2.530743831,-0.768708947,-0.766974574,-0.99506031,0.503723564,0.541621415,0.741294597,0.537798447,0
3.925252446,9.477107308,6.920725325,2.148813409,4.340402489,-1.662368505,-1.257772949,-1.420261035,0.335148648,0.564816138,0.883405791,0.051969264,0
3.492004027,2.651342687,4.287202806,5.408174725,4.30926717,-1.985923662,-1.794732014,-0.528611495,0.886261239,0.892014188,0.220226455,0.507077572,0
6.000266476,2.766942588,6.219542908,7.986384631,3.151824112,-0.718267936,-1.735909714,-0.697646462,0.562570469,0.795338643,0.907268564,0.754412776,0
9.069296653,7.230902047,6.92560322,9.79723611,3.65099808,-1.71959756,-0.736278738,-1.195121781,0.590792502,0.540146246,0.22311024,0.441132852,0
3.346015356,9.059711242,3.940895058,7.084492325,2.668713145,-1.25769665,-0.67887482,-0.732141675,0.14617527,0.207042067,0.067333736,0.840102974,0
8.344374303,2.658034833,7.374068293,4.149622504,3.752260704,-1.676933217,-0.57195747,-1.503370017,0.513354436,0.481073949,0.175088966,0.637476825,0
5.888617742,8.912843715,0.626044381,4.790729046,4.140724106,-1.273391181,-1.800825753,-1.066507172,0.411422158,0.883161549,0.996506776,0.927973066,0
7.660795794,1.300316787,7.646441742,6.778355126,3.661303451,-1.315370009,-1.826011403,-0.519922039,0.548837057,0.17985514,0.528381543,0.722353093,0
3.265513518,6.225754969,6.031141054,2.914760943,3.790331591,-0.807726154,-1.9358334,-1.046772037,0.724569202,0.111695194,0.793616932,0.538597146,0
6.618631753,3.561990011,7.925330687,3.080715551,2.882047167,-0.98461364,-1.156278327,-0.7411552,0.851796978,0.490480382,0.644009452,0.887063236,0
4.717560375,1.808195249,6.768504452,8.369855763,3.833366807,-1.157588866,-1.985314476,-0.690463465,0.377753369,0.981046268,0.607175753,0.789725697,0
5.233237124,9.524308626,6.466875239,4.453452689,2.065202837,-0.773415963,-0.707030811,-0.584756063,0.598380466,0.963077321,0.223890158,0.094310422,0
9.91237037,7.927589394,7.413984391,4.894109657,3.623791377,-0.523963663,-1.384235691,-1.715592023,0.742366704,0.359351376,0.773753433,0.569125494,0
7.025199148,8.574976617,0.715251249,6.613475037,4.696096362,-1.684285555,-1.934412248,-1.077398558,0.72160553,0.873232922,0.340887661,0.425179102,0
5.31021358,4.987144906,3.317130637,4.388947462,3.452608427,-1.091609148,-1.460411672,-0.900587607,0.078382885,0.847126977,0.471971348,0.335858771,0
3.752613035,4.962007871,5.790119966,5.992565175,4.531827461,-1.196636456,-1.535880642,-1.799310363,0.561841089,0.654702901,0.530707807,0.505690766,0
3.503117083,9.557030354,7.708996796,5.836896855,4.585202097,-1.740483481,-0.985448179,-1.859270437,0.704299569,0.899072551,0.395150731,0.16157353,0
9.313023583,2.927750795,9.413906647,4.25744929,2.266563359,-0.672002481,-0.582703804,-1.011857074,0.820980847,0.39013481,0.974926166,0.846232879,0
6.737765485,8.034147879,8.461250333,6.367893415,4.512416298,-1.444007227,-1.990150235,-1.078258836,0.917117541,0.661901904,0.214461282,0.231896849,0
7.091416289,9.155272158,9.224582143,7.062036331,3.61480134,-1.715145983,-0.737476423,-1.162178934,0.824421968,0.803704607,0.406668762,0.293456808,0
0.92230955,5.575108168,3.60802491,6.158726505,3.103153365,-1.140985285,-0.682589828,-1.279578252,0.643835368,0.526048027,0.869533001,0.452752549,0
3.162637426,6.118940291,2.708782918,4.725162878,1.996121586,-0.532842677,-0.62887713,-0.834401778,0.150240324,0.322407217,0.514084939,0.940742822,0
6.579172377,4.436890338,2.933951335,8.192452872,5.065708897,-1.978243247,-1.176449366,-1.911016285,0.758488202,0.121792492,0.643776132,0.911001631,0
6.601837913,6.34973473,2.293417322,5.693345054,4.943169862,-1.986368808,-1.878988207,-1.077812847,0.836184398,0.951847411,0.128236614,0.074424881,0
3.76272354,8.326415071,8.098376653,8.617091373,3.837784267,-1.60407558,-1.675578909,-0.558129778,0.821931494,0.118863336,0.624868266,0.478096308,0
1.367631129,3.452387964,8.209991839,6.269255033,3.425518702,-0.700120258,-0.823405578,-1.901992867,0.714481268,0.418125904,0.269592658,0.885194397,0
8.520873196,9.673080386,5.227568184,3.780041471,2.702132757,-0.697205482,-0.616256291,-1.388670984,0.852644288,0.683963133,0.081867515,0.971010658,0
5.678884084,1.590563961,9.097498995,4.908167416,4.265507171,-1.833164023,-0.7444343,-1.687908847,0.44764928,0.498444156,0.654127239,0.871264818,0
6.614371969,1.695719992,5.932840516,2.195648733,3.30036446,-0.696907862,-1.537403458,-1.06605314,0.859418615,0.867956194,0.61438876,0.551684439,0
6.881707459,9.499144454,7.279849332,1.969242412,3.015050215,-0.751472846,-1.235448839,-1.028128529,0.570313129,0.276348699,0.763576221,0.573599344,0
3.051283677,2.201174123,8.127668625,8.640127322,2.779150514,-1.204513468,-0.827272958,-0.747364088,0.139997971,0.80577627,0.793261289,0.647664473,0
0.528295569,2.291048457,6.303512536,7.815825958,2.727218594,-0.573524743,-1.361640633,-0.792053219,0.625055332,0.065781454,0.965524728,0.662005443,0
2.317858286,9.855652178,6.180006179,4.358162662,3.62519407,-1.59848977,-0.988174548,-1.038529752,0.56524776,0.219016378,0.272921667,0.946910103,0
9.864902145,1.593828109,8.192458202,7.943285693,3.911504802,-1.254471706,-1.122757224,-1.534275871,0.551061868,0.279592462,0.445130699,0.631904509,0
4.408363624,5.889077242,2.990323958,5.158569204,3.629251329,-1.256236179,-1.126362832,-1.246652317,0.057812003,0.672247966,0.973290449,0.477719019,0
7.01686616,8.835815206,8.750306433,8.264247966,4.888840719,-1.955896062,-1.984690263,-0.948254395,0.290468362,0.938612903,0.318732693,0.375557733,0
5.562804847,6.487544983,5.783878392,9.602978767,3.635304994,-1.948494949,-0.506886691,-1.179923354,0.168576036,0.866843774,0.84169489,0.493653487,0
1.81596801,4.673786051,6.500936159,3.330393926,4.496693627,-0.904445443,-1.984878778,-1.607369407,0.398111805,0.544037343,0.290682248,0.896922196,0
0.862882563,9.292333653,5.291957308,6.152855293,4.170497301,-0.752943076,-1.784846942,-1.632707284,0.35856618,0.224666292,0.969665307,0.897866426,0
